sample_id,source_file,strength_grade,w_b_ratio,restraint_code,restraint_percent,restraint_factor_R,time_h,time_h_norm,specimen_temperature_c,T_reference,delta_T_point,axial_stress_mpa,deformation_um,cube_strength_mpa,thermal_expansion_alpha,granularity
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,60.2323,0.8671646110145712,27.6441,21.5528,6.0913,-0.5412,20.8683,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,60.3123,0.8683163712641576,27.6032,21.5528,6.0504,-0.5421,20.8683,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,60.3923,0.8694681315137441,27.6157,21.5528,6.062899999999999,-0.5454,20.7891,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,60.4989,0.871002852046318,27.5437,21.5528,5.9909,-0.5458,20.7891,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,60.5789,0.8721546122959044,27.4974,21.5528,5.944599999999998,-0.5558,20.6543,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,60.6589,0.8733063725454909,27.4839,21.5528,5.931099999999997,-0.5558,20.5717,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,60.7389,0.8744581327950774,27.4581,21.5528,5.9053,-0.5562,20.5717,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,60.8456,0.8759942930279633,27.4003,21.5528,5.8475,-0.5613,20.6754,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,60.9256,0.8771460532775498,27.3832,21.5528,5.830399999999997,-0.5617,20.6754,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.0056,0.8782978135271362,27.3479,21.5528,5.795099999999998,-0.563,20.6754,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.1123,0.879833973760022,27.3373,21.5528,5.784499999999998,-0.5641,20.6754,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.1923,0.8809857340096086,27.2406,21.5528,5.687799999999999,-0.5642,20.6754,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.2723,0.8821374942591951,27.2196,21.5528,5.6667999999999985,-0.5684,20.7122,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.3523,0.8832892545087815,27.2031,21.5528,5.650299999999998,-0.5701,20.7122,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.4589,0.8848239750413553,27.1223,21.5528,5.569499999999998,-0.5759,20.5316,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.5389,0.8859757352909419,27.1449,21.5528,5.5920999999999985,-0.576,20.5316,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.6189,0.8871274955405283,27.0947,21.5528,5.541899999999998,-0.5766,20.5316,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.6989,0.8882792557901148,27.0605,21.5528,5.5077,-0.5774,20.5316,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.8056,0.8898154160230006,27.0058,21.5528,5.452999999999999,-0.5781,20.5316,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.8856,0.890967176272587,26.9829,21.5528,5.4300999999999995,-0.5853,20.5444,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,61.9656,0.8921189365221736,26.9228,21.5528,5.369999999999997,-0.5875,20.3925,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,62.0456,0.89327069677176,26.9358,21.5528,5.382999999999999,-0.588,20.3925,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,62.1523,0.8948068570046459,26.8872,21.5528,5.334399999999999,-0.5924,20.3963,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,62.2323,0.8959586172542324,26.8232,21.5528,5.270399999999999,-0.5924,20.3963,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,62.3123,0.8971103775038188,26.8102,21.5528,5.257399999999997,-0.5927,20.3963,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,62.3923,0.8982621377534052,26.7836,21.5528,5.230799999999999,-0.5933,20.3963,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,62.4989,0.8997968582859792,26.7678,21.5528,5.215,-0.5939,20.3963,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,62.5789,0.9009486185355656,26.6872,21.5528,5.134399999999999,-0.5995,20.4084,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,62.6589,0.9021003787851521,26.6991,21.5528,5.1463,-0.6006,20.4084,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,62.7389,0.9032521390347386,26.6266,21.5528,5.0737999999999985,-0.6008,20.4084,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,62.8456,0.9047882992676244,26.6395,21.5528,5.0867,-0.6014,20.4084,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,62.9256,0.9059400595172109,26.6078,21.5528,5.055,-0.6012,20.4084,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.0056,0.9070918197667973,26.5505,21.5528,4.997699999999998,-0.6081,20.1547,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.0856,0.9082435800163838,26.5176,21.5528,4.9648,-0.6082,20.1547,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.1923,0.9097797402492698,26.5062,21.5528,4.9533999999999985,-0.6088,20.1547,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.2723,0.9109315004988562,26.4672,21.5528,4.914399999999997,-0.6089,20.1547,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.3523,0.9120832607484426,26.3971,21.5528,4.844299999999997,-0.609,20.1547,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.4589,0.9136179812810166,26.4021,21.5528,4.8492999999999995,-0.6181,20.1344,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.5389,0.914769741530603,26.3386,21.5528,4.785799999999998,-0.6175,20.1344,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.6189,0.9159215017801894,26.3132,21.5528,4.760399999999997,-0.618,20.1344,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.6989,0.9170732620297759,26.3173,21.5528,4.764499999999998,-0.6188,20.1344,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.8056,0.9186094222626617,26.2775,21.5528,4.724699999999999,-0.6196,20.1344,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.8856,0.9197611825122483,26.212,21.5528,4.6591999999999985,-0.6267,20.0156,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,63.9656,0.9209129427618348,26.1882,21.5528,4.635399999999997,-0.6265,20.0156,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,64.0456,0.9220647030114211,26.1933,21.5528,4.640499999999999,-0.6273,20.0156,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,64.1523,0.923600863244307,26.1645,21.5528,4.611699999999999,-0.6283,20.0156,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,64.2323,0.9247526234938934,26.1273,21.5528,4.5745000000000005,-0.6282,20.0156,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,64.3123,0.9259043837434798,26.1025,21.5528,4.549699999999998,-0.6312,20.0221,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,64.3923,0.9270561439930665,26.071,21.5528,4.5182,-0.6334,19.9627,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,64.4989,0.9285908645256404,26.0688,21.5528,4.515999999999998,-0.6336,19.9627,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,64.5789,0.9297426247752268,26.0135,21.5528,4.460699999999999,-0.6386,19.843,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,64.6589,0.9308943850248133,25.9605,21.5528,4.407699999999998,-0.6381,19.843,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,64.7389,0.9320461452743997,25.9571,21.5528,4.404299999999999,-0.6386,19.843,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,64.8456,0.9335823055072857,25.8645,21.5528,4.311699999999998,-0.6411,19.7452,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,64.9256,0.9347340657568721,25.8827,21.5528,4.3298999999999985,-0.6413,19.7452,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.0056,0.9358858260064585,25.8698,21.5528,4.317,-0.6421,19.7452,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.0856,0.9370375862560449,25.8685,21.5528,4.3157,-0.6433,19.7452,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.1923,0.9385737464889309,25.8317,21.5528,4.2789,-0.6498,19.7674,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.2723,0.9397255067385173,25.7846,21.5528,4.2318,-0.6493,19.7674,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.3523,0.9408772669881037,25.7645,21.5528,4.2117,-0.65,19.7674,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.4589,0.9424119875206777,25.721,21.5528,4.168199999999999,-0.6518,20.8972,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.5389,0.9435637477702641,25.7223,21.5528,4.169499999999999,-0.6522,20.8972,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.6189,0.9447155080198505,25.7181,21.5528,4.1652999999999984,-0.6531,20.8972,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.6989,0.945867268269437,25.6614,21.5528,4.108599999999999,-0.6536,20.8924,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.8056,0.947403428502323,25.6002,21.5528,4.0474,-0.6545,20.8924,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.8856,0.9485551887519094,25.5982,21.5528,4.045399999999997,-0.6548,20.8924,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,65.9656,0.9497069490014958,25.5854,21.5528,4.032599999999999,-0.6555,20.8924,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,66.0456,0.9508587092510822,25.5347,21.5528,3.9818999999999996,-0.6558,20.8924,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,66.1523,0.9523948694839681,25.562,21.5528,4.0092,-0.6571,22.8301,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,66.2323,0.9535466297335546,25.5113,21.5528,3.9584999999999972,-0.6585,22.6003,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,66.3123,0.954698389983141,25.4858,21.5528,3.933,-0.6662,22.545,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,66.3923,0.9558501502327277,25.4711,21.5528,3.9182999999999986,-0.6659,22.545,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,66.4989,0.9573848707653015,25.3897,21.5528,3.8369,-0.6677,22.4165,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,66.5789,0.958536631014888,25.44,21.5528,3.8872,-0.6685,22.9763,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,66.6589,0.9596883912644745,25.3887,21.5528,3.8358999999999988,-0.6683,22.4928,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,66.7389,0.9608401515140609,25.3371,21.5528,3.784299999999998,-0.6727,22.3152,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,66.8456,0.9623763117469468,25.3709,21.5528,3.8180999999999976,-0.6726,22.3257,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,66.9256,0.9635280719965332,25.3073,21.5528,3.7545,-0.6722,22.3257,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.0056,0.9646798322461196,25.2613,21.5528,3.7084999999999972,-0.6744,23.437,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.0856,0.965831592495706,25.2464,21.5528,3.6936,-0.6745,23.437,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.1923,0.9673677527285921,25.2074,21.5528,3.6545999999999985,-0.678,23.0207,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.2723,0.9685195129781785,25.2087,21.5528,3.655899999999999,-0.6784,23.0207,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.3523,0.9696712732277649,25.1665,21.5528,3.613699999999998,-0.6786,23.0207,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.4589,0.9712059937603389,25.1598,21.5528,3.6069999999999993,-0.6814,23.143,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.5389,0.9723577540099253,25.1239,21.5528,3.5710999999999977,-0.6815,23.143,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.6189,0.9735095142595117,25.1075,21.5528,3.5547000000000004,-0.684,22.9554,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.6989,0.9746612745090981,25.0709,21.5528,3.5181000000000004,-0.6813,24.5695,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.8056,0.9761974347419841,25.0301,21.5528,3.4772999999999996,-0.6869,24.2967,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.8856,0.9773491949915705,25.0697,21.5528,3.5168999999999997,-0.6885,24.316,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,67.9656,0.9785009552411569,25.021,21.5528,3.4681999999999995,-0.6867,25.8127,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,68.0456,0.9796527154907434,25.0273,21.5528,3.474499999999999,-0.6917,25.8785,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,68.1523,0.9811888757236293,25.0023,21.5528,3.4495000000000005,-0.6933,25.7854,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,68.2323,0.9823406359732157,24.9172,21.5528,3.3644,-0.6939,25.7854,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,68.3123,0.9834923962228022,24.9396,21.5528,3.3867999999999974,-0.6949,25.7854,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,68.3923,0.9846441564723888,24.8932,21.5528,3.340399999999999,-0.6943,25.7854,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,68.4989,0.9861788770049628,24.8553,21.5528,3.3024999999999984,-0.6961,25.6836,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,68.5789,0.9873306372545492,24.8836,21.5528,3.3308,-0.6961,25.6836,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,68.6589,0.9884823975041356,24.8671,21.5528,3.3142999999999994,-0.6968,25.6836,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,68.7389,0.989634157753722,24.8586,21.5528,3.305799999999998,-0.6975,25.6836,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,68.8456,0.9911703179866079,24.7834,21.5528,3.230599999999999,-0.6977,25.6836,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,68.9256,0.9923220782361944,24.7384,21.5528,3.1855999999999973,-0.705,25.3772,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,69.0056,0.9934738384857809,24.6328,21.5528,3.0799999999999983,-0.708,26.7536,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,69.0856,0.9946255987353673,24.0614,21.5528,2.5085999999999977,-0.7438,27.0047,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,69.1922,0.9961603192679411,23.4806,21.5528,1.9277999999999977,-0.7823,26.5427,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,69.2722,0.9973120795175276,23.227,21.5528,1.674199999999999,-0.7896,26.4967,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,69.3522,0.9984638397671141,23.0078,21.5528,1.4549999999999983,-0.8198,26.4737,30.0,1e-05,point
C30_wb0p48_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R0,0,0.0,69.4589,1.0,22.4096,21.5528,0.8567999999999998,-0.8556,26.4478,30.0,1e-05,point
C30_wb0p48_R100,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R100,100,1.0,0.0012,1.727640374379669e-05,21.5712,21.5528,0.01839999999999975,0.0041,0.0,30.0,1e-05,point
C30_wb0p48_R100,data\thermal_stress\raw\温度应力\C30温度应力\C30\金隅C30\2016-05-23-1153.xls,C30,0.48,R100,100,1.0,0.0721,0.0010380239249397846,21.2284,21.5528,-0.3244000000000007,0.0033,0.0,30.0,1e-05,point
